CODGEO,LIBGEO,PMUN21,DENS,NB_Établissement_sante_court_sejour,NB_Établissement_sante_moyen_sejour,NB_Établissement_sante_long_sejour,NB_Établissement_psychiatrique,NB_Centre_lutte_cancer,NB_Urgences,NB_Maternite,NB_Centre_de_sante,NB_Structures_psychiatriques_en_ambulatoire,NB_Centre_medecine_preventive,NB_Dialyse,NB_Hospitalisation_a_domicile,NB_Maison_de_sante_pluridisciplinaire,NB_Laboratoire_d'analyses_et_de_biologie_medicale,NB_Ambulance,NB_Transfusion_sanguine,NB_Établissement_thermal,NB_Pharmacie,NB_Établissement_sante_court_sejour_par_1000h,NB_Établissement_sante_moyen_sejour_par_1000h,NB_Établissement_sante_long_sejour_par_1000h,NB_Établissement_psychiatrique_par_1000h,NB_Centre_lutte_cancer_par_1000h,NB_Urgences_par_1000h,NB_Maternite_par_1000h,NB_Centre_de_sante_par_1000h,NB_Structures_psychiatriques_en_ambulatoire_par_1000h,NB_Centre_medecine_preventive_par_1000h,NB_Dialyse_par_1000h,NB_Hospitalisation_a_domicile_par_1000h,NB_Maison_de_sante_pluridisciplinaire_par_1000h,NB_Laboratoire_d'analyses_et_de_biologie_medicale_par_1000h,NB_Ambulance_par_1000h,NB_Transfusion_sanguine_par_1000h,NB_Établissement_thermal_par_1000h,NB_Pharmacie_par_1000h,NB_EQUIP_SANTE_TOTAL,NB_EQUIP_SANTE_PAR_1000H,ECART_EQUIP_SANTE,DIVERSITE_EQUIP_SANTE
86041,Buxerolles,10105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39584364176150416,4,0.39584364176150416,4,1
87114,Panazol,11064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27114967462039047,3,0.27114967462039047,3,1
87154,Saint-Junien,11387,3,1,1,1,1,0,1,1,2,1,0,0,0,0,1,1,0,0,5,0.08781944322472995,0.08781944322472995,0.08781944322472995,0.08781944322472995,0.0,0.08781944322472995,0.08781944322472995,0.1756388864494599,0.08781944322472995,0.0,0.0,0.0,0.0,0.08781944322472995,0.08781944322472995,0.0,0.0,0.43909721612364977,16,1.4051110915956793,5,11
88413,Saint-Dié-des-Vosges,19319,2,1,1,1,2,0,1,1,1,2,0,1,0,0,3,3,1,0,11,0.05176251358765982,0.05176251358765982,0.05176251358765982,0.10352502717531964,0.0,0.05176251358765982,0.05176251358765982,0.05176251358765982,0.10352502717531964,0.0,0.05176251358765982,0.0,0.0,0.15528754076297943,0.15528754076297943,0.05176251358765982,0.0,0.5693876494642579,29,1.5011128940421348,11,13
91021,Arpajon,11281,1,2,1,0,0,0,1,1,0,1,1,0,0,0,2,0,0,0,4,0.17728924740714475,0.08864462370357237,0.0,0.0,0.0,0.08864462370357237,0.08864462370357237,0.0,0.08864462370357237,0.08864462370357237,0.0,0.0,0.0,0.17728924740714475,0.0,0.0,0.0,0.3545784948142895,13,1.1523801081464409,4,8
91086,Bondoufle,10862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2761922297919352,3,0.2761922297919352,3,1
91161,Chilly-Mazarin,19938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1504664459825459,0.1504664459825459,0.0,0.0,0.2507774099709098,11,0.5517103019360016,5,3
91200,Dourdan,11279,2,1,1,1,0,0,1,0,0,2,0,1,0,0,1,0,0,0,4,0.08866034222892101,0.08866034222892101,0.08866034222892101,0.0,0.0,0.08866034222892101,0.0,0.0,0.17732068445784202,0.0,0.08866034222892101,0.0,0.0,0.08866034222892101,0.0,0.0,0.0,0.35464136891568404,12,1.0639241067470522,4,8
91215,Épinay-sous-Sénart,11869,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08425309630128906,0.08425309630128906,0.16850619260257813,0.0,0.0,0.25275928890386723,7,0.5897716741090235,3,4
91216,Épinay-sur-Orge,10760,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0.0,0.0,0.0,0.09293680297397769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18587360594795538,0.09293680297397769,0.0,0.0,0.2788104089219331,7,0.6505576208178439,3,4
91235,Fleury-Mérogis,13983,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.0715154115711936,0.0715154115711936,0.0,0.0715154115711936,0.0,0.0,0.0,0.0,0.0,0.0,0.0715154115711936,0.0,0.0,0.0,0.0,0.0,0.0,0.1430308231423872,6,0.42909246942716156,2,5
91312,Igny,10213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09791442279447762,0.0,0.0,0.2937432683834329,4,0.3916576911779105,3,2
91326,Juvisy-sur-Orge,18424,1,1,2,0,1,0,1,0,2,2,0,0,1,1,1,2,0,0,6,0.05427702996092054,0.10855405992184108,0.0,0.05427702996092054,0.0,0.05427702996092054,0.0,0.10855405992184108,0.10855405992184108,0.0,0.0,0.05427702996092054,0.05427702996092054,0.05427702996092054,0.10855405992184108,0.0,0.0,0.3256621797655232,20,1.0855405992184108,6,11
91386,Mennecy,15711,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06364967220418814,0.0,0.0,0.0,0.0,0.06364967220418814,0.0,0.0,0.0,0.25459868881675257,6,0.3818980332251289,4,3
91432,Morangis,13211,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07569449701006736,0.0,0.07569449701006736,0.0,0.0,0.30277798804026945,6,0.45416698206040423,4,3
91471,Orsay,16007,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,0,0,0,7,0.06247266820765915,0.06247266820765915,0.06247266820765915,0.06247266820765915,0.06247266820765915,0.06247266820765915,0.06247266820765915,0.0,0.0,0.0,0.0,0.0,0.0,0.1249453364153183,0.0,0.0,0.0,0.43730867745361407,16,0.9995626913225464,7,9
91552,Saint-Germain-lès-Arpajon,11305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08845643520566121,1,0.08845643520566121,1,1
91573,Saint-Pierre-du-Perray,11680,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08561643835616438,0.0,0.0,0.0,0.2568493150684931,4,0.3424657534246575,3,2
91645,Verrières-le-Buisson,14597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06850722751250257,0.0,0.0,0.0,0.4110433650750154,7,0.479550592587518,6,2
91661,Villebon-sur-Yvette,10322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2906413485758574,3,0.2906413485758574,3,1
92022,Chaville,19991,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1500675303886749,0.0,0.0,0.0,0.0,0.0500225101295583,0.0500225101295583,0.0,0.0,0.3001350607773498,11,0.5502476114251413,6,4
92033,Garches,17898,1,1,1,0,2,0,1,0,0,1,0,0,0,0,1,1,0,0,6,0.055872164487652254,0.055872164487652254,0.0,0.11174432897530451,0.0,0.055872164487652254,0.0,0.0,0.055872164487652254,0.0,0.0,0.0,0.0,0.055872164487652254,0.055872164487652254,0.0,0.0,0.3352329869259135,14,0.7822103028271316,6,8
92077,Ville-d'Avray,10694,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0.0,0.0,0.0,0.18702075930428277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09351037965214139,0.0,0.0,0.0,0.2805311389564242,6,0.5610622779128484,3,3
93013,Le Bourget,14832,1,0,1,0,0,0,0,0,4,1,0,0,0,0,2,1,0,0,3,0.0,0.0674217907227616,0.0,0.0,0.0,0.0,0.0,0.2696871628910464,0.0674217907227616,0.0,0.0,0.0,0.0,0.1348435814455232,0.0674217907227616,0.0,0.0,0.2022653721682848,12,0.8090614886731392,4,6
93030,Dugny,11328,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1765536723163842,0.1765536723163842,0.0,0.0,0.0,0.0,0.0,0.1765536723163842,0.0,0.0,0.2648305084745763,9,0.7944915254237289,3,4
93061,Le Pré-Saint-Gervais,16865,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,5,0.0,0.059294396679513785,0.0,0.0,0.0,0.0,0.0,0.059294396679513785,0.0,0.0,0.0,0.0,0.0,0.11858879335902757,0.11858879335902757,0.0,0.0,0.2964719833975689,11,0.6522383634746516,5,5
93062,Le Raincy,14877,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1344357061235464,0.0,0.0,0.0672178530617732,0.0,0.0,0.0672178530617732,0.0,0.0,0.0,0.33608926530886607,9,0.604960677555959,5,4
93079,Villetaneuse,12663,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15794045644791915,0.0,0.0,0.0,0.0,0.0,0.07897022822395958,0.07897022822395958,0.0,0.0,0.2369106846718787,7,0.5527915975677169,3,4
94004,Boissy-Saint-Léger,17570,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,2,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056915196357427436,0.22766078542970974,0.0,0.0,0.0,0.0,0.056915196357427436,0.11383039271485487,0.0,0.0,0.22766078542970974,12,0.6829823562891292,4,5
94011,Bonneuil-sur-Marne,18750,1,0,0,0,2,0,0,0,1,1,0,0,0,0,1,7,0,0,6,0.0,0.0,0.0,0.10666666666666666,0.0,0.0,0.0,0.05333333333333333,0.05333333333333333,0.0,0.0,0.0,0.0,0.05333333333333333,0.3733333333333333,0.0,0.0,0.32,18,0.9600000000000001,7,6
94015,Bry-sur-Marne,17400,1,2,0,0,1,0,1,1,0,0,0,1,0,0,2,3,0,0,4,0.11494252873563218,0.0,0.0,0.05747126436781609,0.0,0.05747126436781609,0.05747126436781609,0.0,0.0,0.0,0.05747126436781609,0.0,0.0,0.11494252873563218,0.17241379310344826,0.0,0.0,0.22988505747126436,15,0.8620689655172413,4,8
94019,Chennevières-sur-Marne,18367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054445472858931775,0.2177818914357271,0.0,0.0,0.2177818914357271,9,0.490009255730386,4,3
94037,Gentilly,19048,1,0,0,0,2,0,0,0,1,1,0,0,0,0,1,2,0,0,5,0.0,0.0,0.0,0.10499790004199916,0.0,0.0,0.0,0.05249895002099958,0.05249895002099958,0.0,0.0,0.0,0.0,0.05249895002099958,0.10499790004199916,0.0,0.0,0.2624947501049979,12,0.629987400251995,5,6
94055,Ormesson-sur-Marne,10540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09487666034155598,0.0,0.0,0.0,0.2846299810246679,4,0.3795066413662239,3,2
94060,La Queue-en-Brie,12081,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0.0,0.0,0.0827746047512623,0.0827746047512623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0827746047512623,0.0,0.0,0.0,0.24832381425378697,6,0.49664762850757393,3,4
94069,Saint-Maurice,14603,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,3,0,0,4,0.06847907964116963,0.06847907964116963,0.0,0.06847907964116963,0.0,0.0,0.06847907964116963,0.06847907964116963,0.06847907964116963,0.0,0.06847907964116963,0.0,0.0,0.06847907964116963,0.20543723892350887,0.0,0.0,0.2739163185646785,15,1.0271861946175442,4,10
94074,Valenton,14482,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0.0,0.0690512360171247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1381024720342494,0.1381024720342494,0.0,0.0,0.20715370805137412,8,0.5524098881369977,3,4
94075,Villecresnes,11642,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0.08589589417625838,0.08589589417625838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08589589417625838,0.2576876825287751,0.0,0.0,0.17179178835251677,8,0.6871671534100671,3,5
95019,Arnouville,14585,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,3,0.0,0.0,0.0,0.06856359273225918,0.0,0.0,0.0,0.06856359273225918,0.06856359273225918,0.0,0.0,0.0,0.0,0.06856359273225918,0.0,0.0,0.0,0.20569077819677753,7,0.4799451491258142,3,5
95199,Domont,16078,1,1,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,5,0.062196790645602684,0.0,0.0,0.12439358129120537,0.0,0.0,0.0,0.0,0.18659037193680805,0.0,0.0,0.0,0.0,0.12439358129120537,0.0,0.0,0.0,0.3109839532280134,13,0.808558278392835,5,5
95210,Enghien-les-Bains,11440,1,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08741258741258741,0.08741258741258741,0.0,0.0,0.0,0.17482517482517482,0.17482517482517482,0.0,0.0,0.08741258741258741,0.4370629370629371,12,1.048951048951049,5,6
95218,Éragny,18468,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054147714966428416,0.054147714966428416,0.0,0.0,0.0,0.3248862897985705,8,0.43318171973142733,6,3
95313,L'Isle-Adam,11846,2,2,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,4,0.1688333614722269,0.08441668073611346,0.08441668073611346,0.0,0.0,0.0,0.08441668073611346,0.0,0.0,0.0,0.0,0.0,0.0,0.1688333614722269,0.08441668073611346,0.0,0.0,0.3376667229444538,12,1.0130001688333614,4,7
95323,Jouy-le-Moutier,17175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05822416302765648,0.05822416302765648,0.0,0.0,0.17467248908296942,5,0.2911208151382824,3,3
95351,Louvres,12083,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08276090374906894,0.0,0.0,0.0,0.0,0.08276090374906894,0.0,0.0,0.0,0.2482827112472068,5,0.4138045187453447,3,3
95394,Méry-sur-Oise,10046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09954210631096953,0.0,0.0,0.0,0.19908421262193907,3,0.29862631893290864,2,2
95427,Montmagny,14775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0676818950930626,0.1353637901861252,0.0,0.0,0.1353637901861252,5,0.338409475465313,2,3
95476,Osny,17277,1,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,5,0.05788041905423395,0.1157608381084679,0.0,0.05788041905423395,0.0,0.05788041905423395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1157608381084679,0.0,0.0,0.0,0.2894020952711698,12,0.6945650286508074,5,6
95487,Persan,13996,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07144898542440697,0.07144898542440697,0.0,0.0,0.0,0.21434695627322092,5,0.35724492712203487,3,3
95539,Saint-Brice-sous-Forêt,15209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06575054244197515,0.0,0.0,0.0,0.2630021697679006,5,0.32875271220987573,4,2
95563,Saint-Leu-la-Forêt,15979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06258213905751299,0.06258213905751299,0.0,0.0,0.3754928343450779,8,0.5006571124601039,6,3
95598,Soisy-sous-Montmorency,18008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05553087516659262,0.11106175033318524,0.0,0.0,0.33318525099955576,9,0.4997778764993336,6,3
95637,Vauréal,16034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06236746912810279,0.0,0.0,0.0,0.18710240738430833,4,0.24946987651241115,3,2
97107,Capesterre-Belle-Eau,17731,3,0,1,1,0,0,0,0,0,0,0,1,0,0,1,3,0,0,6,0.0,0.05639839828548869,0.05639839828548869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05639839828548869,0.0,0.0,0.05639839828548869,0.16919519485646609,0.0,0.0,0.33839038971293217,13,0.733179177711353,6,6
97115,Lamentin,18527,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05397527932207049,0.0,0.10795055864414098,0.0,0.0,0.16192583796621146,6,0.3238516759324229,3,3
97116,Morne-à-l'Eau,15898,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1887029815071078,0.0,0.0,0.3774059630142156,9,0.5661089445213234,6,2
97120,Pointe-à-Pitre,14486,2,0,0,0,1,0,0,0,1,0,0,0,0,0,3,1,1,0,17,0.0,0.0,0.0,0.06903216899074968,0.0,0.0,0.0,0.06903216899074968,0.0,0.0,0.0,0.0,0.0,0.20709650697224907,0.06903216899074968,0.06903216899074968,0.0,1.1735468728427447,24,1.6567720557779926,17,6
97124,Saint-Claude,10700,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0.0,0.09345794392523364,0.0,0.18691588785046728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18691588785046728,0.0,0.0,0.2803738317757009,8,0.7476635514018691,3,4
97125,Saint-François,13004,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07689941556444171,0.15379883112888343,0.15379883112888343,0.0,0.0,0.30759766225776686,9,0.6920947400799754,4,4
97129,Sainte-Rose,17630,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05672149744753262,0.11344299489506524,0.0,0.0,0.3403289846851957,9,0.5104934770277936,6,3
97207,Ducos,17912,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05582849486377847,0.0,0.05582849486377847,0.05582849486377847,0.11165698972755694,0.0,0.0,0.27914247431889233,10,0.5582849486377847,5,5
97210,Le François,15996,3,0,1,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,7,0.0,0.06251562890722681,0.0,0.25006251562890724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06251562890722681,0.06251562890722681,0.0,0.0,0.43760940235058765,14,0.8752188047011753,7,5
97220,Rivière-Pilote,11712,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08538251366120218,0.0,0.0,0.0,0.0,0.42691256830601093,6,0.5122950819672132,5,2
97221,Rivière-Salée,11887,4,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0.0,0.0,0.0,0.3365020610751241,0.0,0.0,0.0,0.0,0.0,0.0,0.08412551526878102,0.0,0.0,0.08412551526878102,0.0,0.0,0.0,0.3365020610751241,10,0.8412551526878103,4,4
97223,Saint-Esprit,10270,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.09737098344693282,0.09737098344693282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09737098344693282,0.0,0.0,0.2921129503407984,6,0.5842259006815969,3,4
97224,Saint-Joseph,16135,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0.0,0.06197706848466067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06197706848466067,0.06197706848466067,0.0,0.0,0.3098853424233034,8,0.49581654787728535,5,4
97228,Sainte-Marie,14650,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,6,0.0,0.0,0.0,0.06825938566552901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06825938566552901,0.06825938566552901,0.06825938566552901,0.0,0.0,0.40955631399317405,10,0.6825938566552902,6,5
97229,Schœlcher,19341,1,1,0,0,2,0,0,0,0,0,0,0,0,0,4,4,0,0,9,0.05170363476552402,0.0,0.0,0.10340726953104803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20681453906209607,0.20681453906209607,0.0,0.0,0.46533271288971617,20,1.0340726953104802,9,5
97230,La Trinité,11747,4,1,1,0,4,0,1,1,0,0,0,1,0,0,1,3,0,0,5,0.08512811781731505,0.08512811781731505,0.0,0.3405124712692602,0.0,0.08512811781731505,0.08512811781731505,0.0,0.0,0.0,0.08512811781731505,0.0,0.0,0.08512811781731505,0.25538435345194516,0.0,0.0,0.42564058908657526,18,1.532306120711671,5,9
97305,Macouria,18847,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05305884225606197,0.05305884225606197,0.0,0.0,0.10611768451212394,4,0.2122353690242479,2,3
97306,Mana,11764,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08500510030601836,0.17001020061203673,0.0,0.0,0.08500510030601836,4,0.34002040122407345,2,3
97401,Les Avirons,11434,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08745845723281441,0.08745845723281441,0.0,0.0,0.26237537169844327,5,0.43729228616407206,3,3
97402,Bras-Panon,13344,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,3,0,0,4,0.0,0.0,0.0,0.14988009592326137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07494004796163069,0.07494004796163069,0.2248201438848921,0.0,0.0,0.29976019184652275,11,0.8243405275779376,4,5
97404,L'Étang-Salé,13836,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07227522405319457,0.0,0.0,0.0,0.0,0.07227522405319457,0.07227522405319457,0.07227522405319457,0.0,0.0,0.2891008962127783,8,0.5782017924255566,4,5
97405,Petite-Île,12617,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0792581437742728,0.0792581437742728,0.396290718871364,0.0,0.0,0.3170325750970912,11,0.8718395815170009,5,4
97602,Bandraboua,13989,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0714847380084352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714847380084352,0.0,0.0,0.0714847380084352,3,0.2144542140253056,1,3
97603,Bandrele,10282,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09725734292939116,0.0,0.0,0.09725734292939116,2,0.19451468585878232,1,2
97607,Dembeni,15848,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06309944472488642,1,0.06309944472488642,1,1
97608,Dzaoudzi,17831,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.056082104200549605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056082104200549605,0.0,0.0,0.11216420840109921,4,0.22432841680219842,2,3
97614,Ouangani,10203,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.09801038910124474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.09801038910124474,1,1
97615,Pamandzi,11442,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08739730816290858,1,0.08739730816290858,1,1
97616,Sada,11156,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0896378630333453,0.0,0.0,0.1792757260666906,3,0.2689135891000359,2,2
